Model,trace,t,lam,alpha,alpha_s,action,split,N_L,N_T,j,m,Tput_L,Tput_T,TTFT_L_s,req_lat_T_s,devices_draining,devices_kept,tokens_lost,target,load_L,load_T,served_by_L,served_by_T,spare_T,excess_L,spilled,unmet,eff_ttft_s,served_total,cap_L,cap_T,derate,ledger,ledger_lat,shadow,draining_now,kv_slack_L,kv_slack_T
Llama2-70B,3_step_up,77730.0,166.175,0.6,0.5999999999999996,HOLD,1xTP9/N_T23,9.0,23.0,1.0,9.0,107.4,1010.9,2.143,152.751,0,,0.0,,99.705,66.47000000000001,99.705,66.47000000000001,944.43,0.0,0.0,0.0,2.143,166.175,107.4,1010.9,1.0,0.0,0.0,,False,12.419,1.925
Llama2-70B,3_step_up,77760.0,166.175,0.6,0.5999999999999996,HOLD,1xTP9/N_T23,9.0,23.0,1.0,9.0,107.4,1010.9,2.143,152.751,0,,0.0,,99.705,66.47000000000001,99.705,66.47000000000001,944.43,0.0,0.0,0.0,2.143,166.175,107.4,1010.9,1.0,0.0,0.0,,False,12.419,1.925
Llama2-70B,3_step_up,77790.0,166.175,0.6,0.5999999999999996,HOLD,1xTP9/N_T23,9.0,23.0,1.0,9.0,107.4,1010.9,2.143,152.751,0,,0.0,,99.705,66.47000000000001,99.705,66.47000000000001,944.43,0.0,0.0,0.0,2.143,166.175,107.4,1010.9,1.0,0.0,0.0,,False,12.419,1.925
Llama2-70B,3_step_up,77820.0,166.175,0.6,0.5999999999999996,HOLD,1xTP9/N_T23,9.0,23.0,1.0,9.0,107.4,1010.9,2.143,152.751,0,,0.0,,99.705,66.47000000000001,99.705,66.47000000000001,944.43,0.0,0.0,0.0,2.143,166.175,107.4,1010.9,1.0,0.0,0.0,,False,12.419,1.925
Llama2-70B,3_step_up,77850.0,166.175,0.6,0.5999999999999996,HOLD,1xTP9/N_T23,9.0,23.0,1.0,9.0,107.4,1010.9,2.143,152.751,0,,0.0,,99.705,66.47000000000001,99.705,66.47000000000001,944.43,0.0,0.0,0.0,2.143,166.175,107.4,1010.9,1.0,0.0,0.0,,False,12.419,1.925
Llama2-70B,3_step_up,77880.0,166.175,0.6,0.5999999999999996,HOLD,1xTP9/N_T23,9.0,23.0,1.0,9.0,107.4,1010.9,2.143,152.751,0,,0.0,,99.705,66.47000000000001,99.705,66.47000000000001,944.43,0.0,0.0,0.0,2.143,166.175,107.4,1010.9,1.0,0.0,0.0,,False,12.419,1.925
Llama2-70B,3_step_up,77910.0,166.175,0.6,0.5999999999999996,HOLD,1xTP9/N_T23,9.0,23.0,1.0,9.0,107.4,1010.9,2.143,152.751,0,,0.0,,99.705,66.47000000000001,99.705,66.47000000000001,944.43,0.0,0.0,0.0,2.143,166.175,107.4,1010.9,1.0,0.0,0.0,,False,12.419,1.925
Llama2-70B,3_step_up,77940.0,166.175,0.6,0.5999999999999996,HOLD,1xTP9/N_T23,9.0,23.0,1.0,9.0,107.4,1010.9,2.143,152.751,0,,0.0,,99.705,66.47000000000001,99.705,66.47000000000001,944.43,0.0,0.0,0.0,2.143,166.175,107.4,1010.9,1.0,0.0,0.0,,False,12.419,1.925
Llama2-70B,3_step_up,77970.0,166.175,0.6,0.5999999999999996,HOLD,1xTP9/N_T23,9.0,23.0,1.0,9.0,107.4,1010.9,2.143,152.751,0,,0.0,,99.705,66.47000000000001,99.705,66.47000000000001,944.43,0.0,0.0,0.0,2.143,166.175,107.4,1010.9,1.0,0.0,0.0,,False,12.419,1.925
Llama2-70B,3_step_up,78000.0,166.175,0.6,0.5999999999999996,HOLD,1xTP9/N_T23,9.0,23.0,1.0,9.0,107.4,1010.9,2.143,152.751,0,,0.0,,99.705,66.47000000000001,99.705,66.47000000000001,944.43,0.0,0.0,0.0,2.143,166.175,107.4,1010.9,1.0,0.0,0.0,,False,12.419,1.925
Llama2-70B,3_step_up,78030.0,166.175,0.6,0.5999999999999996,HOLD,1xTP9/N_T23,9.0,23.0,1.0,9.0,107.4,1010.9,2.143,152.751,0,,0.0,,99.705,66.47000000000001,99.705,66.47000000000001,944.43,0.0,0.0,0.0,2.143,166.175,107.4,1010.9,1.0,0.0,0.0,,False,12.419,1.925
Llama2-70B,3_step_up,78060.0,166.175,0.6,0.5999999999999996,HOLD,1xTP9/N_T23,9.0,23.0,1.0,9.0,107.4,1010.9,2.143,152.751,0,,0.0,,99.705,66.47000000000001,99.705,66.47000000000001,944.43,0.0,0.0,0.0,2.143,166.175,107.4,1010.9,1.0,0.0,0.0,,False,12.419,1.925
Llama2-70B,3_step_up,78090.0,166.175,0.6,0.5999999999999996,HOLD,1xTP9/N_T23,9.0,23.0,1.0,9.0,107.4,1010.9,2.143,152.751,0,,0.0,,99.705,66.47000000000001,99.705,66.47000000000001,944.43,0.0,0.0,0.0,2.143,166.175,107.4,1010.9,1.0,0.0,0.0,,False,12.419,1.925
Llama2-70B,3_step_up,78120.0,166.175,0.6,0.5999999999999996,HOLD,1xTP9/N_T23,9.0,23.0,1.0,9.0,107.4,1010.9,2.143,152.751,0,,0.0,,99.705,66.47000000000001,99.705,66.47000000000001,944.43,0.0,0.0,0.0,2.143,166.175,107.4,1010.9,1.0,0.0,0.0,,False,12.419,1.925
Llama2-70B,3_step_up,78150.0,166.175,0.6,0.5999999999999996,HOLD,1xTP9/N_T23,9.0,23.0,1.0,9.0,107.4,1010.9,2.143,152.751,0,,0.0,,99.705,66.47000000000001,99.705,66.47000000000001,944.43,0.0,0.0,0.0,2.143,166.175,107.4,1010.9,1.0,0.0,0.0,,False,12.419,1.925
Llama2-70B,3_step_up,78180.0,166.175,0.6,0.5999999999999996,HOLD,1xTP9/N_T23,9.0,23.0,1.0,9.0,107.4,1010.9,2.143,152.751,0,,0.0,,99.705,66.47000000000001,99.705,66.47000000000001,944.43,0.0,0.0,0.0,2.143,166.175,107.4,1010.9,1.0,0.0,0.0,,False,12.419,1.925
Llama2-70B,3_step_up,78210.0,166.175,0.6,0.5999999999999996,HOLD,1xTP9/N_T23,9.0,23.0,1.0,9.0,107.4,1010.9,2.143,152.751,0,,0.0,,99.705,66.47000000000001,99.705,66.47000000000001,944.43,0.0,0.0,0.0,2.143,166.175,107.4,1010.9,1.0,0.0,0.0,,False,12.419,1.925
Llama2-70B,3_step_up,78240.0,166.175,0.6,0.5999999999999996,HOLD,1xTP9/N_T23,9.0,23.0,1.0,9.0,107.4,1010.9,2.143,152.751,0,,0.0,,99.705,66.47000000000001,99.705,66.47000000000001,944.43,0.0,0.0,0.0,2.143,166.175,107.4,1010.9,1.0,0.0,0.0,,False,12.419,1.925
Llama2-70B,3_step_up,78270.0,166.175,0.6,0.5999999999999996,HOLD,1xTP9/N_T23,9.0,23.0,1.0,9.0,107.4,1010.9,2.143,152.751,0,,0.0,,99.705,66.47000000000001,99.705,66.47000000000001,944.43,0.0,0.0,0.0,2.143,166.175,107.4,1010.9,1.0,0.0,0.0,,False,12.419,1.925
Llama2-70B,3_step_up,78300.0,166.175,0.6,0.5999999999999996,HOLD,1xTP9/N_T23,9.0,23.0,1.0,9.0,107.4,1010.9,2.143,152.751,0,,0.0,,99.705,66.47000000000001,99.705,66.47000000000001,944.43,0.0,0.0,0.0,2.143,166.175,107.4,1010.9,1.0,0.0,0.0,,False,12.419,1.925
Llama2-70B,3_step_up,78330.0,166.175,0.6,0.5999999999999996,HOLD,1xTP9/N_T23,9.0,23.0,1.0,9.0,107.4,1010.9,2.143,152.751,0,,0.0,,99.705,66.47000000000001,99.705,66.47000000000001,944.43,0.0,0.0,0.0,2.143,166.175,107.4,1010.9,1.0,0.0,0.0,,False,12.419,1.925
Llama2-70B,3_step_up,78360.0,166.175,0.6,0.5999999999999996,HOLD,1xTP9/N_T23,9.0,23.0,1.0,9.0,107.4,1010.9,2.143,152.751,0,,0.0,,99.705,66.47000000000001,99.705,66.47000000000001,944.43,0.0,0.0,0.0,2.143,166.175,107.4,1010.9,1.0,0.0,0.0,,False,12.419,1.925
Llama2-70B,3_step_up,78390.0,166.175,0.6,0.5999999999999996,HOLD,1xTP9/N_T23,9.0,23.0,1.0,9.0,107.4,1010.9,2.143,152.751,0,,0.0,,99.705,66.47000000000001,99.705,66.47000000000001,944.43,0.0,0.0,0.0,2.143,166.175,107.4,1010.9,1.0,0.0,0.0,,False,12.419,1.925
Llama2-70B,3_step_up,78420.0,166.175,0.6,0.5999999999999996,HOLD,1xTP9/N_T23,9.0,23.0,1.0,9.0,107.4,1010.9,2.143,152.751,0,,0.0,,99.705,66.47000000000001,99.705,66.47000000000001,944.43,0.0,0.0,0.0,2.143,166.175,107.4,1010.9,1.0,0.0,0.0,,False,12.419,1.925
Llama2-70B,3_step_up,78450.0,166.175,0.6,0.5999999999999996,HOLD,1xTP9/N_T23,9.0,23.0,1.0,9.0,107.4,1010.9,2.143,152.751,0,,0.0,,99.705,66.47000000000001,99.705,66.47000000000001,944.43,0.0,0.0,0.0,2.143,166.175,107.4,1010.9,1.0,0.0,0.0,,False,12.419,1.925
Llama2-70B,3_step_up,78480.0,166.175,0.6,0.5999999999999996,HOLD,1xTP9/N_T23,9.0,23.0,1.0,9.0,107.4,1010.9,2.143,152.751,0,,0.0,,99.705,66.47000000000001,99.705,66.47000000000001,944.43,0.0,0.0,0.0,2.143,166.175,107.4,1010.9,1.0,0.0,0.0,,False,12.419,1.925
Llama2-70B,3_step_up,78510.0,166.175,0.6,0.5999999999999996,HOLD,1xTP9/N_T23,9.0,23.0,1.0,9.0,107.4,1010.9,2.143,152.751,0,,0.0,,99.705,66.47000000000001,99.705,66.47000000000001,944.43,0.0,0.0,0.0,2.143,166.175,107.4,1010.9,1.0,0.0,0.0,,False,12.419,1.925
Llama2-70B,3_step_up,78540.0,166.175,0.6,0.5999999999999996,HOLD,1xTP9/N_T23,9.0,23.0,1.0,9.0,107.4,1010.9,2.143,152.751,0,,0.0,,99.705,66.47000000000001,99.705,66.47000000000001,944.43,0.0,0.0,0.0,2.143,166.175,107.4,1010.9,1.0,0.0,0.0,,False,12.419,1.925
Llama2-70B,3_step_up,78570.0,166.175,0.6,0.5999999999999996,HOLD,1xTP9/N_T23,9.0,23.0,1.0,9.0,107.4,1010.9,2.143,152.751,0,,0.0,,99.705,66.47000000000001,99.705,66.47000000000001,944.43,0.0,0.0,0.0,2.143,166.175,107.4,1010.9,1.0,0.0,0.0,,False,12.419,1.925
Llama2-70B,3_step_up,78600.0,166.175,0.6,0.5999999999999996,HOLD,1xTP9/N_T23,9.0,23.0,1.0,9.0,107.4,1010.9,2.143,152.751,0,,0.0,,99.705,66.47000000000001,99.705,66.47000000000001,944.43,0.0,0.0,0.0,2.143,166.175,107.4,1010.9,1.0,0.0,0.0,,False,12.419,1.925
Llama2-70B,3_step_up,78630.0,166.175,0.6,0.5999999999999996,HOLD,1xTP9/N_T23,9.0,23.0,1.0,9.0,107.4,1010.9,2.143,152.751,0,,0.0,,99.705,66.47000000000001,99.705,66.47000000000001,944.43,0.0,0.0,0.0,2.143,166.175,107.4,1010.9,1.0,0.0,0.0,,False,12.419,1.925
Llama2-70B,3_step_up,78660.0,166.175,0.6,0.5999999999999996,HOLD,1xTP9/N_T23,9.0,23.0,1.0,9.0,107.4,1010.9,2.143,152.751,0,,0.0,,99.705,66.47000000000001,99.705,66.47000000000001,944.43,0.0,0.0,0.0,2.143,166.175,107.4,1010.9,1.0,0.0,0.0,,False,12.419,1.925
Llama2-70B,3_step_up,78690.0,166.175,0.6,0.5999999999999996,HOLD,1xTP9/N_T23,9.0,23.0,1.0,9.0,107.4,1010.9,2.143,152.751,0,,0.0,,99.705,66.47000000000001,99.705,66.47000000000001,944.43,0.0,0.0,0.0,2.143,166.175,107.4,1010.9,1.0,0.0,0.0,,False,12.419,1.925
Llama2-70B,3_step_up,78720.0,166.175,0.6,0.5999999999999996,HOLD,1xTP9/N_T23,9.0,23.0,1.0,9.0,107.4,1010.9,2.143,152.751,0,,0.0,,99.705,66.47000000000001,99.705,66.47000000000001,944.43,0.0,0.0,0.0,2.143,166.175,107.4,1010.9,1.0,0.0,0.0,,False,12.419,1.925
Llama2-70B,3_step_up,78750.0,166.175,0.6,0.5999999999999996,HOLD,1xTP9/N_T23,9.0,23.0,1.0,9.0,107.4,1010.9,2.143,152.751,0,,0.0,,99.705,66.47000000000001,99.705,66.47000000000001,944.43,0.0,0.0,0.0,2.143,166.175,107.4,1010.9,1.0,0.0,0.0,,False,12.419,1.925
Llama2-70B,3_step_up,78780.0,166.175,0.6,0.5999999999999996,HOLD,1xTP9/N_T23,9.0,23.0,1.0,9.0,107.4,1010.9,2.143,152.751,0,,0.0,,99.705,66.47000000000001,99.705,66.47000000000001,944.43,0.0,0.0,0.0,2.143,166.175,107.4,1010.9,1.0,0.0,0.0,,False,12.419,1.925
Llama2-70B,3_step_up,78810.0,166.175,0.6,0.5999999999999996,HOLD,1xTP9/N_T23,9.0,23.0,1.0,9.0,107.4,1010.9,2.143,152.751,0,,0.0,,99.705,66.47000000000001,99.705,66.47000000000001,944.43,0.0,0.0,0.0,2.143,166.175,107.4,1010.9,1.0,0.0,0.0,,False,12.419,1.925
Llama2-70B,3_step_up,78840.0,166.175,0.6,0.5999999999999996,HOLD,1xTP9/N_T23,9.0,23.0,1.0,9.0,107.4,1010.9,2.143,152.751,0,,0.0,,99.705,66.47000000000001,99.705,66.47000000000001,944.43,0.0,0.0,0.0,2.143,166.175,107.4,1010.9,1.0,0.0,0.0,,False,12.419,1.925
Llama2-70B,3_step_up,78870.0,166.175,0.6,0.5999999999999996,HOLD,1xTP9/N_T23,9.0,23.0,1.0,9.0,107.4,1010.9,2.143,152.751,0,,0.0,,99.705,66.47000000000001,99.705,66.47000000000001,944.43,0.0,0.0,0.0,2.143,166.175,107.4,1010.9,1.0,0.0,0.0,,False,12.419,1.925
Llama2-70B,3_step_up,78900.0,166.175,0.6,0.5999999999999996,HOLD,1xTP9/N_T23,9.0,23.0,1.0,9.0,107.4,1010.9,2.143,152.751,0,,0.0,,99.705,66.47000000000001,99.705,66.47000000000001,944.43,0.0,0.0,0.0,2.143,166.175,107.4,1010.9,1.0,0.0,0.0,,False,12.419,1.925
Llama2-70B,3_step_up,78930.0,166.175,0.6,0.5999999999999996,HOLD,1xTP9/N_T23,9.0,23.0,1.0,9.0,107.4,1010.9,2.143,152.751,0,,0.0,,99.705,66.47000000000001,99.705,66.47000000000001,944.43,0.0,0.0,0.0,2.143,166.175,107.4,1010.9,1.0,0.0,0.0,,False,12.419,1.925
Llama2-70B,3_step_up,78960.0,166.175,0.6,0.5999999999999996,HOLD,1xTP9/N_T23,9.0,23.0,1.0,9.0,107.4,1010.9,2.143,152.751,0,,0.0,,99.705,66.47000000000001,99.705,66.47000000000001,944.43,0.0,0.0,0.0,2.143,166.175,107.4,1010.9,1.0,0.0,0.0,,False,12.419,1.925
Llama2-70B,3_step_up,78990.0,166.175,0.6,0.5999999999999996,HOLD,1xTP9/N_T23,9.0,23.0,1.0,9.0,107.4,1010.9,2.143,152.751,0,,0.0,,99.705,66.47000000000001,99.705,66.47000000000001,944.43,0.0,0.0,0.0,2.143,166.175,107.4,1010.9,1.0,0.0,0.0,,False,12.419,1.925
Llama2-70B,3_step_up,79020.0,166.175,0.6,0.5999999999999996,HOLD,1xTP9/N_T23,9.0,23.0,1.0,9.0,107.4,1010.9,2.143,152.751,0,,0.0,,99.705,66.47000000000001,99.705,66.47000000000001,944.43,0.0,0.0,0.0,2.143,166.175,107.4,1010.9,1.0,0.0,0.0,,False,12.419,1.925
Llama2-70B,3_step_up,79050.0,166.175,0.6,0.5999999999999996,HOLD,1xTP9/N_T23,9.0,23.0,1.0,9.0,107.4,1010.9,2.143,152.751,0,,0.0,,99.705,66.47000000000001,99.705,66.47000000000001,944.43,0.0,0.0,0.0,2.143,166.175,107.4,1010.9,1.0,0.0,0.0,,False,12.419,1.925
Llama2-70B,3_step_up,79080.0,166.175,0.6,0.5999999999999996,HOLD,1xTP9/N_T23,9.0,23.0,1.0,9.0,107.4,1010.9,2.143,152.751,0,,0.0,,99.705,66.47000000000001,99.705,66.47000000000001,944.43,0.0,0.0,0.0,2.143,166.175,107.4,1010.9,1.0,0.0,0.0,,False,12.419,1.925
Llama2-70B,3_step_up,79110.0,166.175,0.6,0.5999999999999996,HOLD,1xTP9/N_T23,9.0,23.0,1.0,9.0,107.4,1010.9,2.143,152.751,0,,0.0,,99.705,66.47000000000001,99.705,66.47000000000001,944.43,0.0,0.0,0.0,2.143,166.175,107.4,1010.9,1.0,0.0,0.0,,False,12.419,1.925
Llama2-70B,3_step_up,79140.0,166.175,0.6,0.5999999999999996,HOLD,1xTP9/N_T23,9.0,23.0,1.0,9.0,107.4,1010.9,2.143,152.751,0,,0.0,,99.705,66.47000000000001,99.705,66.47000000000001,944.43,0.0,0.0,0.0,2.143,166.175,107.4,1010.9,1.0,0.0,0.0,,False,12.419,1.925
Llama2-70B,3_step_up,79170.0,166.175,0.6,0.5999999999999996,HOLD,1xTP9/N_T23,9.0,23.0,1.0,9.0,107.4,1010.9,2.143,152.751,0,,0.0,,99.705,66.47000000000001,99.705,66.47000000000001,944.43,0.0,0.0,0.0,2.143,166.175,107.4,1010.9,1.0,0.0,0.0,,False,12.419,1.925
Llama2-70B,3_step_up,79200.0,166.175,0.6,0.5999999999999996,HOLD,1xTP9/N_T23,9.0,23.0,1.0,9.0,107.4,1010.9,2.143,152.751,0,,0.0,,99.705,66.47000000000001,99.705,66.47000000000001,944.43,0.0,0.0,0.0,2.143,166.175,107.4,1010.9,1.0,0.0,0.0,,False,12.419,1.925
Llama2-70B,3_step_up,79230.0,166.175,0.6,0.5999999999999996,HOLD,1xTP9/N_T23,9.0,23.0,1.0,9.0,107.4,1010.9,2.143,152.751,0,,0.0,,99.705,66.47000000000001,99.705,66.47000000000001,944.43,0.0,0.0,0.0,2.143,166.175,107.4,1010.9,1.0,0.0,0.0,,False,12.419,1.925
Llama2-70B,3_step_up,79260.0,166.175,0.6,0.5999999999999996,HOLD,1xTP9/N_T23,9.0,23.0,1.0,9.0,107.4,1010.9,2.143,152.751,0,,0.0,,99.705,66.47000000000001,99.705,66.47000000000001,944.43,0.0,0.0,0.0,2.143,166.175,107.4,1010.9,1.0,0.0,0.0,,False,12.419,1.925
Llama2-70B,3_step_up,79290.0,166.175,0.6,0.5999999999999996,HOLD,1xTP9/N_T23,9.0,23.0,1.0,9.0,107.4,1010.9,2.143,152.751,0,,0.0,,99.705,66.47000000000001,99.705,66.47000000000001,944.43,0.0,0.0,0.0,2.143,166.175,107.4,1010.9,1.0,0.0,0.0,,False,12.419,1.925
Llama2-70B,3_step_up,79320.0,166.175,0.6,0.5999999999999996,HOLD,1xTP9/N_T23,9.0,23.0,1.0,9.0,107.4,1010.9,2.143,152.751,0,,0.0,,99.705,66.47000000000001,99.705,66.47000000000001,944.43,0.0,0.0,0.0,2.143,166.175,107.4,1010.9,1.0,0.0,0.0,,False,12.419,1.925
Llama2-70B,3_step_up,79350.0,166.175,0.6,0.5999999999999996,HOLD,1xTP9/N_T23,9.0,23.0,1.0,9.0,107.4,1010.9,2.143,152.751,0,,0.0,,99.705,66.47000000000001,99.705,66.47000000000001,944.43,0.0,0.0,0.0,2.143,166.175,107.4,1010.9,1.0,0.0,0.0,,False,12.419,1.925
Llama2-70B,3_step_up,79380.0,166.175,0.6,0.5999999999999996,HOLD,1xTP9/N_T23,9.0,23.0,1.0,9.0,107.4,1010.9,2.143,152.751,0,,0.0,,99.705,66.47000000000001,99.705,66.47000000000001,944.43,0.0,0.0,0.0,2.143,166.175,107.4,1010.9,1.0,0.0,0.0,,False,12.419,1.925
Llama2-70B,3_step_up,79410.0,166.175,0.6,0.5999999999999996,HOLD,1xTP9/N_T23,9.0,23.0,1.0,9.0,107.4,1010.9,2.143,152.751,0,,0.0,,99.705,66.47000000000001,99.705,66.47000000000001,944.43,0.0,0.0,0.0,2.143,166.175,107.4,1010.9,1.0,0.0,0.0,,False,12.419,1.925
Llama2-70B,3_step_up,79440.0,166.175,0.6,0.5999999999999996,HOLD,1xTP9/N_T23,9.0,23.0,1.0,9.0,107.4,1010.9,2.143,152.751,0,,0.0,,99.705,66.47000000000001,99.705,66.47000000000001,944.43,0.0,0.0,0.0,2.143,166.175,107.4,1010.9,1.0,0.0,0.0,,False,12.419,1.925
Llama2-70B,3_step_up,79470.0,166.175,0.6,0.5999999999999996,HOLD,1xTP9/N_T23,9.0,23.0,1.0,9.0,107.4,1010.9,2.143,152.751,0,,0.0,,99.705,66.47000000000001,99.705,66.47000000000001,944.43,0.0,0.0,0.0,2.143,166.175,107.4,1010.9,1.0,0.0,0.0,,False,12.419,1.925
Llama2-70B,3_step_up,79500.0,166.175,0.6,0.5999999999999996,HOLD,1xTP9/N_T23,9.0,23.0,1.0,9.0,107.4,1010.9,2.143,152.751,0,,0.0,,99.705,66.47000000000001,99.705,66.47000000000001,944.43,0.0,0.0,0.0,2.143,166.175,107.4,1010.9,1.0,0.0,0.0,,False,12.419,1.925
Llama2-70B,3_step_up,79530.0,166.175,0.6,0.5999999999999996,HOLD,1xTP9/N_T23,9.0,23.0,1.0,9.0,107.4,1010.9,2.143,152.751,0,,0.0,,99.705,66.47000000000001,99.705,66.47000000000001,944.43,0.0,0.0,0.0,2.143,166.175,107.4,1010.9,1.0,0.0,0.0,,False,12.419,1.925
Llama2-70B,3_step_up,79560.0,166.175,0.6,0.5999999999999996,HOLD,1xTP9/N_T23,9.0,23.0,1.0,9.0,107.4,1010.9,2.143,152.751,0,,0.0,,99.705,66.47000000000001,99.705,66.47000000000001,944.43,0.0,0.0,0.0,2.143,166.175,107.4,1010.9,1.0,0.0,0.0,,False,12.419,1.925
Llama2-70B,3_step_up,79590.0,166.175,0.6,0.5999999999999996,HOLD,1xTP9/N_T23,9.0,23.0,1.0,9.0,107.4,1010.9,2.143,152.751,0,,0.0,,99.705,66.47000000000001,99.705,66.47000000000001,944.43,0.0,0.0,0.0,2.143,166.175,107.4,1010.9,1.0,0.0,0.0,,False,12.419,1.925
Llama2-70B,3_step_up,79620.0,166.175,0.6,0.5999999999999996,HOLD,1xTP9/N_T23,9.0,23.0,1.0,9.0,107.4,1010.9,2.143,152.751,0,,0.0,,99.705,66.47000000000001,99.705,66.47000000000001,944.43,0.0,0.0,0.0,2.143,166.175,107.4,1010.9,1.0,0.0,0.0,,False,12.419,1.925
Llama2-70B,3_step_up,79650.0,166.175,0.6,0.5999999999999996,HOLD,1xTP9/N_T23,9.0,23.0,1.0,9.0,107.4,1010.9,2.143,152.751,0,,0.0,,99.705,66.47000000000001,99.705,66.47000000000001,944.43,0.0,0.0,0.0,2.143,166.175,107.4,1010.9,1.0,0.0,0.0,,False,12.419,1.925
Llama2-70B,3_step_up,79680.0,166.175,0.6,0.5999999999999996,HOLD,1xTP9/N_T23,9.0,23.0,1.0,9.0,107.4,1010.9,2.143,152.751,0,,0.0,,99.705,66.47000000000001,99.705,66.47000000000001,944.43,0.0,0.0,0.0,2.143,166.175,107.4,1010.9,1.0,0.0,0.0,,False,12.419,1.925
Llama2-70B,3_step_up,79710.0,166.175,0.6,0.5999999999999996,HOLD,1xTP9/N_T23,9.0,23.0,1.0,9.0,107.4,1010.9,2.143,152.751,0,,0.0,,99.705,66.47000000000001,99.705,66.47000000000001,944.43,0.0,0.0,0.0,2.143,166.175,107.4,1010.9,1.0,0.0,0.0,,False,12.419,1.925
Llama2-70B,3_step_up,79740.0,166.175,0.6,0.5999999999999996,HOLD,1xTP9/N_T23,9.0,23.0,1.0,9.0,107.4,1010.9,2.143,152.751,0,,0.0,,99.705,66.47000000000001,99.705,66.47000000000001,944.43,0.0,0.0,0.0,2.143,166.175,107.4,1010.9,1.0,0.0,0.0,,False,12.419,1.925
Llama2-70B,3_step_up,79770.0,166.175,0.6,0.5999999999999996,HOLD,1xTP9/N_T23,9.0,23.0,1.0,9.0,107.4,1010.9,2.143,152.751,0,,0.0,,99.705,66.47000000000001,99.705,66.47000000000001,944.43,0.0,0.0,0.0,2.143,166.175,107.4,1010.9,1.0,0.0,0.0,,False,12.419,1.925
Llama2-70B,3_step_up,79800.0,166.175,0.6,0.5999999999999996,HOLD,1xTP9/N_T23,9.0,23.0,1.0,9.0,107.4,1010.9,2.143,152.751,0,,0.0,,99.705,66.47000000000001,99.705,66.47000000000001,944.43,0.0,0.0,0.0,2.143,166.175,107.4,1010.9,1.0,0.0,0.0,,False,12.419,1.925
Llama2-70B,3_step_up,79830.0,166.175,0.6,0.5999999999999996,HOLD,1xTP9/N_T23,9.0,23.0,1.0,9.0,107.4,1010.9,2.143,152.751,0,,0.0,,99.705,66.47000000000001,99.705,66.47000000000001,944.43,0.0,0.0,0.0,2.143,166.175,107.4,1010.9,1.0,0.0,0.0,,False,12.419,1.925
Llama2-70B,3_step_up,79860.0,166.175,0.6,0.5999999999999996,HOLD,1xTP9/N_T23,9.0,23.0,1.0,9.0,107.4,1010.9,2.143,152.751,0,,0.0,,99.705,66.47000000000001,99.705,66.47000000000001,944.43,0.0,0.0,0.0,2.143,166.175,107.4,1010.9,1.0,0.0,0.0,,False,12.419,1.925
Llama2-70B,3_step_up,79890.0,166.175,0.6,0.5999999999999996,HOLD,1xTP9/N_T23,9.0,23.0,1.0,9.0,107.4,1010.9,2.143,152.751,0,,0.0,,99.705,66.47000000000001,99.705,66.47000000000001,944.43,0.0,0.0,0.0,2.143,166.175,107.4,1010.9,1.0,0.0,0.0,,False,12.419,1.925
Llama2-70B,3_step_up,79920.0,166.175,0.6,0.5999999999999996,HOLD,1xTP9/N_T23,9.0,23.0,1.0,9.0,107.4,1010.9,2.143,152.751,0,,0.0,,99.705,66.47000000000001,99.705,66.47000000000001,944.43,0.0,0.0,0.0,2.143,166.175,107.4,1010.9,1.0,0.0,0.0,,False,12.419,1.925
Llama2-70B,3_step_up,79950.0,166.175,0.6,0.5999999999999996,HOLD,1xTP9/N_T23,9.0,23.0,1.0,9.0,107.4,1010.9,2.143,152.751,0,,0.0,,99.705,66.47000000000001,99.705,66.47000000000001,944.43,0.0,0.0,0.0,2.143,166.175,107.4,1010.9,1.0,0.0,0.0,,False,12.419,1.925
Llama2-70B,3_step_up,79980.0,166.175,0.6,0.5999999999999996,HOLD,1xTP9/N_T23,9.0,23.0,1.0,9.0,107.4,1010.9,2.143,152.751,0,,0.0,,99.705,66.47000000000001,99.705,66.47000000000001,944.43,0.0,0.0,0.0,2.143,166.175,107.4,1010.9,1.0,0.0,0.0,,False,12.419,1.925
Llama2-70B,3_step_up,80010.0,166.175,0.6,0.5999999999999996,HOLD,1xTP9/N_T23,9.0,23.0,1.0,9.0,107.4,1010.9,2.143,152.751,0,,0.0,,99.705,66.47000000000001,99.705,66.47000000000001,944.43,0.0,0.0,0.0,2.143,166.175,107.4,1010.9,1.0,0.0,0.0,,False,12.419,1.925
Llama2-70B,3_step_up,80040.0,166.175,0.6,0.5999999999999996,HOLD,1xTP9/N_T23,9.0,23.0,1.0,9.0,107.4,1010.9,2.143,152.751,0,,0.0,,99.705,66.47000000000001,99.705,66.47000000000001,944.43,0.0,0.0,0.0,2.143,166.175,107.4,1010.9,1.0,0.0,0.0,,False,12.419,1.925
Llama2-70B,3_step_up,80070.0,166.175,0.6,0.5999999999999996,HOLD,1xTP9/N_T23,9.0,23.0,1.0,9.0,107.4,1010.9,2.143,152.751,0,,0.0,,99.705,66.47000000000001,99.705,66.47000000000001,944.43,0.0,0.0,0.0,2.143,166.175,107.4,1010.9,1.0,0.0,0.0,,False,12.419,1.925
